sampling_platform,yr,primary_reader,haul_date,month,rounded_latitude,n_or_s_of_34_44,season,visual_maturity_code,weight_kg,length_cm,age,certainty ,o_1,o_2,o_3,o_4_1,o_4_2,o_5,o_6,o_7,o_8,o_9,highest_matstage,biological_maturity,prop_atresia,functional_maturity,spent,batch_spent,spawning,pofs_present,histology_notes,data_notes
ASHOP,2016,MH,5/18/2016,5,42,N,spring,NA,0.45,46,6,0,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,"found only one oocytes with a couple drops of yolk, probably recovering still, marking uncertain",
Acoustics,2016,MH,1/11/2016,1,43,N,winter,2,0.55,46,6,1,Y,Y,Y,N,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,10/4/2014,10,44,N,fall,NA,0.67,46,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,2 batches present,
Acoustics,2013,MH,8/18/2013,8,49,N,summer,3,0.732,46,5,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2015,MH,9/20/2015,9,43,N,fall,NA,0.56,46,5,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2015,MH,10/28/2015,10,45,N,fall,NA,0.58,46,5,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2015,MH,11/15/2015,11,45,N,fall,NA,0.5,46,5,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
WCGBT,2014,MH,10/4/2014,10,35,N,fall,NA,0.68,46,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
WCGBT,2015,MH,9/6/2015,9,44,N,fall,NA,0.74,46,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,9/26/2014,9,44,N,fall,NA,0.51,46,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,9/19/2014,9,45,N,fall,NA,0.62,46,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
Acoustics,2015,MH,8/24/2015,8,48,N,summer,2,0.595,46,5,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,9/16/2014,9,45,N,fall,NA,0.5,46,5,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,just a few stage 5s,
Acoustics,2015,MH,8/24/2015,8,48,N,summer,2,0.515,46,6,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,9/17/2016,9,44,N,fall,NA,0.56,46,6,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,9/20/2016,9,44,N,fall,NA,0.56,46,6,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,9/24/2016,9,44,N,fall,NA,0.66,46,6,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,11/3/2016,11,45,N,fall,NA,0.56,46,6,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
Acoustics,2013,MH,7/9/2013,7,40,N,summer,2,0.606,46,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,9/14/2016,9,44,N,fall,NA,0.6,46,8,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
Acoustics,2013,MH,8/18/2013,8,49,N,summer,2,0.558,46,3,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2015,MH,6/9/2015,6,43,N,summer,NA,0.48,46,5,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,5/29/2016,5,43,N,spring,NA,0.55,46,6,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
ASHOP,2016,MH,6/17/2016,6,43,N,summer,NA,0.54,46,6,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.01,1,0,0,0,0,,
Acoustics,2016,MH,1/31/2016,1,33,S,winter,2,0.565,46,12,1,Y,Y,Y,Y,Y,Y,Y,N,Y,N,6,1,0,1,0,0,0,0,One stage 8 present,
Acoustics,2016,MH,1/17/2016,1,39,N,winter,3,0.495,46,6,1,Y,Y,Y,Y,N,Y,Y,Y,N,N,5,1,0,1,0,0,0,0,,
ASHOP,2016,MH,5/24/2016,5,43,N,spring,NA,0.49,45,6,0,Y,Y,Y,N,N,N,N,N,N,N,8,0,0.05,0,1,0,0,0,Probably post spawning recovering but not certain,
Acoustics,2016,MH,2/8/2016,2,45,N,winter,2,0.505,45,6,1,Y,Y,Y,N,N,N,Y,Y,Y,N,9,1,0.5,0,0,0,0,0,"Most was being aborted. Small batch was in later stage atresia, hydrated batch was in early stage. Some of the hydrated batch appeared healthy",
Acoustics,2015,MH,7/20/2015,7,42,N,summer,2,0.575,45,5,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.15,0,0,0,0,0,"Almost all stage 3s were in early state of atresia, this fish did not contain yolked oocytes, ovarian wall fairly thin. Unsure if this is a resting/recovering fish or if it has never spawned. ",
Acoustics,2015,MH,7/21/2015,7,42,N,summer,2,0.525,45,5,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.15,0,0,0,0,0,"No mature oocytes, no spawning residuals, and thin ovarian wall",
ASHOP,2013,MH,5/23/2013,5,43,N,spring,NA,0.49,45,4,0,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.05,0,0,0,0,0,"Bad fixative, would be difficult to see yolk",
ASHOP,2015,MH,6/3/2015,6,42,N,summer,NA,0.46,45,5,1,Y,Y,Y,N,N,N,N,N,N,N,2,0,0.01,0,0,0,0,0,"Nothing appears close to maturing, all immature and not a lot of atresia. Probably recovering, marking as uncertain",
ASHOP,2015,MH,5/27/2015,5,42,N,spring,NA,0.52,45,5,1,Y,Y,Y,N,N,N,N,N,Y,Y,6,1,0.1,1,0,0,1,1,,
ASHOP,2014,MH,5/18/2014,5,43,N,spring,NA,0.48,45,5,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.3,1,1,1,0,0,"residuals from last spawn, post spawning/recovering",
WCGBT,2014,MH,6/6/2014,6,45,N,summer,NA,0.6,45,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.15,1,1,1,0,1,one pof present,
WCGBT,2015,MH,6/1/2015,6,45,N,summer,NA,0.46,45,NA,1,Y,Y,Y,N,N,N,N,N,N,N,7,1,0.1,1,1,1,0,1,"No yolked oocytes present, but several recent POFs indicating a recent batch spawning event",
WCGBT,2014,MH,7/6/2014,7,35,N,summer,NA,0.54,45,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.1,1,1,1,0,1,"A few POFs present, mainly developing oocytes, and some older atresia",
ASHOP,2016,MH,5/21/2016,5,43,N,spring,NA,0.47,45,6,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.05,1,1,1,0,0,post spawning/recovering from last batch spent. Residuals in reabsorption,
WCGBT,2014,MH,7/2/2014,7,37,N,summer,NA,0.56,45,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,7,1,0.02,1,1,1,0,1,A couple of POFs,
ASHOP,2015,MH,6/1/2015,6,42,N,summer,NA,0.49,45,5,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.02,1,1,1,0,0,residuals,
ASHOP,2015,MH,6/17/2015,6,43,N,summer,NA,0.52,45,5,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.02,1,1,1,0,0,,
WCGBT,2012,MH,8/24/2012,8,47,N,summer,NA,0.56,45,7,1,Y,Y,Y,Y,Y,N,N,N,Y,Y,7,1,0.15,1,0,1,0,1,"Large batch of hydrated ooctyes in atresia.  A couple of fully hydrated oocytes not in atresia, all others hydrated oocytes in atresia.",
WCGBT,2009,MH,10/9/2009,10,34,S,fall,NA,0.58,45,9,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,7,1,0.05,1,0,1,0,1,"Hydrated atresia present.  Lots of healthy cells, a few POFs",
Acoustics,2012,MH,6/30/2012,6,37,N,summer,2,0.5,45,4,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.05,1,0,1,0,0,residuals present from small batch spent,
Acoustics,2016,MH,1/20/2016,1,38,N,winter,3,0.45,45,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,Y,7,1,0.02,1,0,1,0,1,"2 stage 9s present, at least 1 POF present as well.",
Acoustics,2015,MH,8/9/2015,8,45,N,summer,2,0.56,45,7,1,Y,Y,Y,Y,Y,Y,N,N,N,Y,7,1,0.02,1,0,1,0,1,Majority of this batch spwnt was being aborted. ,
Acoustics,2016,MH,1/20/2016,1,38,N,winter,3,0.44,45,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,7,1,0.02,1,0,1,0,1,"Residuals present from a batch, mostly reabsorbed, at least 2 batches left",
ASHOP,2016,MH,9/24/2016,9,44,N,fall,NA,0.57,45,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,7,1,0.02,1,0,1,0,0,"appears to have spent a batch, because of remnant hydrated atresia present",
ASHOP,2015,MH,10/7/2015,10,45,N,fall,NA,0.56,45,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,7,1,0.02,1,0,1,0,0,"2 structures that are spawning markers, one appears to be a POF and the other has the appearance of a fully hydrated oocyte, stage not clear, also one hydrated atresia present",
Acoustics,2015,MH,8/7/2015,8,45,N,summer,2,0.53,45,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,7,1,0.02,1,0,1,0,0,,
WCGBT,2014,MH,9/22/2014,9,39,N,fall,NA,0.54,45,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,7,1,0.02,1,0,1,0,1,Only 2 POFs present,
WCGBT,2015,MH,8/24/2015,8,46,N,summer,NA,0.48,45,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,7,1,0.02,1,0,1,0,1,at least 3 POFs,
Acoustics,2013,MH,6/24/2013,6,38,N,summer,2,0.542,45,5,1,Y,Y,Y,Y,N,N,N,N,N,N,7,1,0.02,1,0,1,0,1,,
Acoustics,2016,MH,1/15/2016,1,40,N,winter, ,0.57,45,7,1,Y,Y,Y,Y,Y,Y,Y,N,Y,N,7,1,0.01,1,0,1,0,1,"this fish appears to have spawned a small batch, a few remnants remain, and one stage 8 probably in atresia. 2 more batches left ",
WCGBT,2015,MH,9/18/2015,9,41,N,fall,NA,0.56,45,NA,1,Y,Y,Y,Y,Y,Y,N,N,N,N,7,1,0.01,1,0,1,0,1,,
Acoustics,2016,MH,1/22/2016,1,37,N,winter,2,0.555,45,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,7,1,0,1,0,1,0,1,"batch spent, 2 more batches left",
WCGBT,2015,MH,6/1/2015,6,45,N,summer,NA,0.56,45,NA,1,Y,Y,Y,Y,N,Y,N,N,N,N,8,1,0.1,1,1,0,0,1,"Recent batch spawning event, but fairly large, about 20% contain recent POFs in early stages of reabsorption. Everything else is mainly in a developing stage, a few early vitellogenesis and one stage 5 present.",
ASHOP,2016,MH,6/1/2016,6,43,N,summer,NA,0.49,45,7,1,Y,Y,Y,N,N,N,N,N,N,N,8,1,0.05,1,1,0,0,0,post spawning/recovering residuals present,
ASHOP,2015,MH,5/25/2015,5,42,N,spring,NA,0.49,45,5,1,Y,Y,Y,Y,N,N,N,N,N,N,8,1,0.02,1,1,0,0,0,One POF present and 2 hydrated atretic oocytes - residuals,
Acoustics,2016,MH,2/8/2016,2,45,N,winter,2,0.52,45,8,1,Y,Y,Y,N,N,N,Y,Y,N,N,5,1,0.2,1,0,0,0,0,"This fish had a large batch of stage 6 and 7 close to spawning and a small batch that was aborted, so only spawning 1 batch",
ASHOP,2014,MH,9/13/2014,9,45,N,fall,NA,0.58,45,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.2,1,0,0,0,0,first batch aborted,
ASHOP,2014,MH,5/24/2014,5,43,N,spring,NA,0.5,45,5,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.2,1,0,0,0,0,"Possible post spawning, developing healthy oocytes",
ASHOP,2016,MH,5/21/2016,5,43,N,spring,NA,0.53,45,6,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.2,1,0,0,0,0,"Atresia is older from last spawning season, this fish appears to have aborted a lot of the last batch",
Acoustics,2012,MH,7/18/2012,7,41,N,summer,2,0.47,45,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.15,1,0,0,0,0,,
Acoustics,2015,MH,7/21/2015,7,42,N,summer,2,0.505,45,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.15,1,0,0,0,0,a few residuals left over,
WCGBT,2009,MH,10/9/2009,10,35,N,fall,NA,0.58,45,6,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.15,1,0,0,0,0,Just a few oocytes beginning to mature.,
WCGBT,2014,MH,7/14/2014,7,34,S,summer,NA,0.6,45,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.1,1,0,0,0,0,either recovering from a batch event or aborted a batch,
WCGBT,2014,MH,6/8/2014,6,45,N,summer,NA,0.56,45,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.1,1,0,0,0,0,Early vitellogenesis,
ASHOP,2016,MH,10/4/2016,10,44,N,fall,NA,0.55,45,6,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5,1,0.05,1,0,0,0,0,Hydrated atresia present,
Acoustics,2013,MH,8/5/2013,8,46,N,summer,2,0.596,45,3,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.05,1,0,0,0,0,,
ASHOP,2014,MH,9/23/2014,9,45,N,fall,NA,0.56,45,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.05,1,0,0,0,0,some hydrated oocytes in atresia,
Acoustics,2016,MH,1/15/2016,1,40,N,winter,0,0.455,45,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.05,1,0,0,0,0,"Some stage 4s in atresia, as if that batch was being aborted.",
WCGBT,2009,MH,9/12/2009,9,44,N,fall,NA,0.66,45,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.05,1,0,0,0,0,Healthy,
Acoustics,2012,MH,7/18/2012,7,41,N,summer,2,0.585,45,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.05,1,0,0,0,0,,
Acoustics,2013,MH,6/27/2013,6,39,N,summer,3,0.526,45,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.05,1,0,0,0,0,,
ASHOP,2013,MH,5/28/2013,5,43,N,spring,NA,0.47,45,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.05,1,0,0,0,0,Early yolk development,
Acoustics,2012,MH,7/16/2012,7,40,N,summer,2,0.545,45,8,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.05,1,0,0,0,0,,
WCGBT,2014,MH,8/24/2014,8,46,N,summer,NA,0.52,45,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.05,1,0,0,0,0,"One structure that looked like a POF, but I was unsure so I didn't record it.",
ASHOP,2013,MH,5/30/2013,5,43,N,spring,NA,0.52,45,5,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,,
ASHOP,2016,MH,6/16/2016,6,43,N,summer,NA,0.5,45,6,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,post spawning/recovering residuals present,
ASHOP,2016,MH,6/17/2016,6,42,N,summer,NA,0.51,45,6,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,"Residuals from last spawning season still present, but in atresia.",
ASHOP,2015,MH,6/16/2015,6,43,N,summer,NA,0.58,45,6,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,,
WCGBT,2014,MH,6/7/2014,6,45,N,summer,NA,0.48,45,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.05,1,0,0,0,0,"Early vitellogenesis, remnants from last spawn",
Acoustics,2012,MH,7/31/2012,7,45,N,summer,2,0.53,45,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.04,1,0,0,0,0,,
Acoustics,2016,MH,2/6/2016,2,39,N,winter,2,0.505,45,6,1,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,6,1,0.02,1,0,0,0,0,"oil vacuole very clearly present, interesting hydration, 2 BATCHES",
Acoustics,2016,MH,1/11/2016,1,43,N,winter,3,0.475,45,6,1,Y,Y,Y,N,Y,Y,Y,Y,N,N,5,1,0.02,1,0,0,0,0,"Some hydrated atresia present, a few oocytes in early hydration. ",
ASHOP,2014,MH,10/5/2014,10,44,N,fall,NA,0.58,45,4,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5,1,0.02,1,0,0,0,0,"Early hydration, 2 batches",
Acoustics,2016,MH,2/6/2016,2,39,N,winter,2,0.51,45,6,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5,1,0.02,1,0,0,0,0,interesting hydration of oocytes,
WCGBT,2012,MH,10/9/2012,10,34,S,fall,NA,0.56,45,7,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5,1,0.02,1,0,0,0,0,,
ASHOP,2013,MH,10/6/2013,10,46,N,fall,NA,0.54,45,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.02,1,0,0,0,0,,
ASHOP,2015,MH,9/11/2015,9,43,N,fall,NA,0.55,45,5,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.02,1,0,0,0,0,,
ASHOP,2015,MH,10/9/2015,10,46,N,fall,NA,0.49,45,5,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.02,1,0,0,0,0,"one hydrate atresia present, possibly from a batch, at least 2 batches ",
Acoustics,2016,MH,2/4/2016,2,34,S,winter,2,0.465,45,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.02,1,0,0,0,0,,
Acoustics,2016,MH,2/8/2016,2,45,N,winter,2,0.535,45,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.02,1,0,0,0,0,,
Acoustics,2015,MH,7/21/2015,7,42,N,summer,2,0.48,45,5,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.02,1,0,0,0,0,a few residuals left over,
Acoustics,2015,MH,8/9/2015,8,45,N,summer,2,0.55,45,5,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.02,1,0,0,0,0,,
Acoustics,2015,MH,8/9/2015,8,45,N,summer,2,0.45,45,5,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.02,1,0,0,0,0,,
Acoustics,2013,MH,8/19/2013,8,49,N,summer,3,0.694,45,6,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.02,1,0,0,0,0,,
WCGBT,2015,MH,6/21/2015,6,40,N,summer,NA,0.54,45,NA,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.02,1,0,0,0,0,,
Acoustics,2012,MH,7/16/2012,7,40,N,summer,2,0.53,45,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2013,MH,8/23/2013,8,51,N,summer,2,0.612,45,4,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Well developed stage 4s,
Acoustics,2012,MH,7/24/2012,7,44,N,summer,2,0.525,45,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Early yolk development,
Acoustics,2013,MH,8/9/2013,8,48,N,summer,2,0.57,45,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Well developed stage 4s,
Acoustics,2015,MH,8/7/2015,8,45,N,summer,2,0.55,45,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2015,MH,8/9/2015,8,45,N,summer,2,0.5,45,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,"Residuals from last spawning season present, recovering",
ASHOP,2014,MH,6/1/2014,6,42,N,summer,NA,0.57,45,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2015,MH,5/23/2015,5,42,N,spring,NA,0.55,45,5,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
Acoustics,2013,MH,8/18/2013,8,49,N,summer,2,0.574,45,7,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
WCGBT,2014,MH,7/4/2014,7,36,N,summer,NA,0.58,45,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,1,"several POFs present, leftovers from last spawn still present",
WCGBT,2015,MH,6/19/2015,6,42,N,summer,NA,0.46,45,NA,1,Y,Y,Y,Y,Y,N,N,N,N,N,3,1,0.02,1,0,0,0,0,"Mainly early yolk development, a couple of oocytes with ~25% yolk development",
Acoustics,2015,MH,7/16/2015,7,41,N,summer,2,0.49,45,5,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,a few residuals left over,
ASHOP,2013,MH,5/27/2013,5,43,N,spring,NA,0.54,45,5,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,Early yolk devlopment in a few oocytes,
ASHOP,2015,MH,6/7/2015,6,43,N,summer,NA,0.51,45,5,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,A few residuals,
ASHOP,2015,MH,6/12/2015,6,44,N,summer,NA,0.52,45,5,1,Y,y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2016,MH,6/9/2016,6,48,N,summer,NA,0.49,45,6,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2016,MH,5/31/2016,5,43,N,spring,NA,0.54,45,6,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,post spawning/recovering residuals present,
ASHOP,2016,MH,5/26/2016,5,43,N,spring,NA,0.46,45,6,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2015,MH,6/13/2015,6,43,N,summer,NA,0.5,45,7,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
WCGBT,2014,MH,6/1/2014,6,45,N,summer,NA,0.52,45,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
WCGBT,2015,MH,5/24/2015,5,46,N,spring,NA,0.54,45,NA,1,Y,Y,Y,Y,N,N,N,N,N,N,3,1,0.02,1,0,0,0,0,,
ASHOP,2014,MH,10/1/2014,10,44,N,fall,NA,0.61,45,4,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5,1,0.01,1,0,0,0,0,early hydration,
Acoustics,2016,MH,1/11/2016,1,43,N,winter,2,0.53,45,6,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5,1,0.01,1,0,0,0,0,,
Acoustics,2016,MH,1/27/2016,1,36,N,winter,2,0.525,45,8,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,5,1,0.01,1,0,0,0,0,yolk close to coalescing,
Acoustics,2016,MH,1/11/2016,1,43,N,winter,3,0.515,45,6,1,Y,Y,Y,Y,N,Y,Y,Y,N,N,5,1,0.01,1,0,0,0,0,only a couple of oocytes in early hydration,
ASHOP,2015,MH,10/2/2015,10,43,N,fall,NA,0.56,45,5,1,Y,Y,Y,N,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2015,MH,9/17/2015,9,43,N,fall,NA,0.52,45,3,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,10/3/2014,10,44,N,fall,NA,0.57,45,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,2 batches present,
ASHOP,2014,MH,10/23/2014,10,42,N,fall,NA,0.53,45,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,11/15/2014,11,42,N,fall,NA,0.57,45,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,2 batches present,
ASHOP,2014,MH,9/23/2014,9,45,N,fall,NA,0.61,45,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,only a few oocytes in early migratory nucleus stage,
ASHOP,2014,MH,10/27/2014,10,43,N,fall,NA,0.53,45,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,2 batches present,
ASHOP,2014,MH,10/11/2014,10,43,N,fall,NA,0.6,45,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,2 batches preset,
ASHOP,2015,MH,11/15/2015,11,45,N,fall,NA,0.52,45,5,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,Close to hydration,
ASHOP,2016,MH,11/12/2016,11,42,N,fall,NA,0.61,45,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
WCGBT,2015,MH,10/5/2015,10,35,N,fall,NA,0.54,45,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
ASHOP,2015,MH,11/11/2015,11,45,N,fall,NA,0.54,45,NA,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
Acoustics,2016,MH,1/17/2016,1,39,N,winter,3,0.475,45,6,1,Y,Y,Y,N,N,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
Acoustics,2016,MH,1/11/2016,1,43,N,winter,2,0.55,45,6,1,Y,Y,Y,Y,N,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
Acoustics,2016,MH,1/27/2016,1,36,N,winter,3,0.53,45,6,1,Y,Y,Y,Y,N,Y,Y,N,N,N,5,1,0.01,1,0,0,0,0,,
Acoustics,2015,MH,8/24/2015,8,48,N,summer,2,0.57,45,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,9/17/2014,9,45,N,fall,NA,0.53,45,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,11/10/2014,11,43,N,fall,NA,0.51,45,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,,
ASHOP,2014,MH,10/11/2014,10,43,N,fall,NA,0.58,45,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,4,1,0.01,1,0,0,0,0,2 batches present,
