Source,Weight_kg,Sex,Age_yrs,Length_cm,Month,Year
ATSEA,0.55,F,6,46,6,2011
ATSEA,0.77,M,12,50,6,2011
ATSEA,0.81,M,8,53,6,2011
ATSEA,1.04,M,12,55,6,2011
ATSEA,0.6,F,6,46,5,2011
ATSEA,0.66,F,6,50,5,2011
ATSEA,0.7,M,5,50,5,2011
ATSEA,0.43,M,5,42,5,2011
ATSEA,0.46,M,5,44,5,2011
ATSEA,0.45,M,6,44,5,2011
ATSEA,0.51,F,5,46,5,2011
ATSEA,0.49,M,5,43,5,2011
ATSEA,0.51,M,5,45,5,2011
ATSEA,0.24,F,3,36,5,2011
ATSEA,0.31,F,3,39,5,2011
ATSEA,0.38,M,4,41,5,2011
ATSEA,0.37,M,3,40,5,2011
ATSEA,0.63,M,5,48,5,2011
ATSEA,0.68,M,5,50,5,2011
ATSEA,0.3,M,3,37,6,2011
ATSEA,0.28,F,3,37,6,2011
ATSEA,0.32,F,3,38,6,2011
ATSEA,0.26,M,3,35,6,2011
ATSEA,0.34,M,5,39,6,2011
ATSEA,0.27,F,3,38,6,2011
ATSEA,0.18,F,2,31,6,2011
ATSEA,0.26,F,3,36,6,2011
ATSEA,0.28,M,3,36,6,2011
ATSEA,0.5,F,5,44,6,2011
ATSEA,0.28,M,3,37,6,2011
ATSEA,0.6,F,6,49,5,2011
ATSEA,0.67,F,12,52,5,2011
ATSEA,0.72,F,6,53,5,2011
ATSEA,0.64,M,6,48,5,2011
ATSEA,0.94,F,13,58,5,2011
ATSEA,1.89,F,12,64,5,2011
ATSEA,0.49,F,5,46,5,2011
ATSEA,0.72,F,5,52,5,2011
ATSEA,0.67,F,8,52,5,2011
ATSEA,0.71,M,9,48,5,2011
ATSEA,0.78,M,8,51,5,2011
ATSEA,0.67,F,6,49,5,2011
ATSEA,0.54,M,6,46,5,2011
ATSEA,0.55,M,5,46,5,2011
ATSEA,1.05,F,8,56,5,2011
ATSEA,0.48,M,6,45,5,2011
ATSEA,0.59,M,6,48,5,2011
